Lat,Lon,Title,Cases,Deaths,County,State
40.0966287,-111.5706786,null,223,0,Utah County, Utah
40.3629418,-110.9983515,null,79,0,Wasatch County, Utah
37.3224877,-113.4776098,null,24,0,Washington County, Utah
41.2602635,-111.9522491,null,78,1,Weber County, Utah
44.1197293,-73.164338,null,40,0,Addison County, Vermont
43.0278745,-73.1349605,null,25,0,Bennington County, Vermont
44.55051,-72.0481907,null,6,0,Caledonia County, Vermont
44.3959289,-72.9962431,null,285,6,Chittenden County, Vermont
44.8429222,-72.9340443,null,29,0,Franklin County, Vermont
44.6433418,-72.6314026,null,18,0,Lamoille County, Vermont
44.0014186,-72.4003713,null,4,0,Orange County, Vermont
44.8905506,-72.2603468,null,8,0,Orleans County, Vermont
43.6448675,-72.9932969,null,28,0,Rutland County, Vermont
44.5588028,-72.5778415,null,21,16,Unknown County, Vermont
44.1986663,-72.6972529,null,22,0,Washington County, Vermont
43.0151325,-72.8042797,null,35,0,Windham County, Vermont
43.4369244,-72.6151169,null,22,1,Windsor County, Vermont
17.7462244,-64.7518041,null,43,1,Unknown County, Virgin Islands
37.7063323,-75.8069082,null,11,0,Accomack County, Virginia
38.0567092,-78.6114999,null,34,0,Albemarle County, Virginia
38.8048355,-77.0469214,null,93,0,Alexandria city County, Virginia
37.8531975,-80.0534923,null,2,0,Alleghany County, Virginia
37.3212714,-77.973865,null,6,0,Amelia County, Virginia
37.5588285,-79.1096901,null,6,0,Amherst County, Virginia
37.402489,-78.792953,null,1,0,Appomattox County, Virginia
38.8816208,-77.0909809,null,203,2,Arlington County, Virginia
38.2004562,-79.2451149,null,9,0,Augusta County, Virginia
37.2538794,-79.4703885,null,5,0,Bedford County, Virginia
37.5774613,-79.7848422,null,15,0,Botetourt County, Virginia
36.595142,-82.1887368,null,1,0,Bristol city County, Virginia
36.7570589,-77.8367282,null,1,0,Brunswick County, Virginia
37.507008,-78.5660852,null,4,0,Buckingham County, Virginia
37.7343004,-79.3539238,null,4,0,Buena Vista city County, Virginia
37.221014,-79.1096901,null,2,0,Campbell County, Virginia
38.0445557,-77.2864879,null,1,0,Caroline County, Virginia
36.6778699,-80.7214417,null,1,0,Carroll County, Virginia
37.4018216,-77.1485163,null,4,0,Charles City County, Virginia
37.0467412,-78.6114999,null,1,0,Charlotte County, Virginia
38.0293059,-78.4766781,null,22,0,Charlottesville city County, Virginia
36.7682088,-76.2874927,null,77,1,Chesapeake city County, Virginia
37.3673217,-77.6077865,null,108,0,Chesterfield County, Virginia
39.1516583,-77.973865,null,2,0,Clarke County, Virginia
37.7934585,-79.9939463,null,1,0,Covington city County, Virginia
38.491821,-77.973865,null,8,0,Culpeper County, Virginia
37.5175385,-78.2476146,null,2,0,Cumberland County, Virginia
36.5859718,-79.3950228,null,13,0,Danville city County, Virginia
36.6859829,-77.5424809,null,2,0,Emporia city County, Virginia
38.9085472,-77.2405153,null,488,6,Fairfax County, Virginia
38.7208787,-77.7909776,null,11,0,Fauquier County, Virginia
37.8532863,-78.2476146,null,9,0,Fluvanna County, Virginia
36.9458815,-79.8296743,null,10,0,Franklin County, Virginia
36.6776507,-76.9224608,null,4,0,Franklin city County, Virginia
39.2096441,-78.2601024,null,31,0,Frederick County, Virginia
38.3031837,-77.4605399,null,7,0,Fredericksburg city County, Virginia
36.6612387,-80.9239671,null,1,0,Galax city County, Virginia
37.3132885,-80.6770787,null,1,0,Giles County, Virginia
37.4128281,-76.5025742,null,12,0,Gloucester County, Virginia
37.7415997,-77.973865,null,17,0,Goochland County, Virginia
38.3120359,-78.4524591,null,4,0,Greene County, Virginia
36.6056886,-77.6077865,null,4,0,Greensville County, Virginia
36.6945049,-78.9288242,null,2,0,Halifax County, Virginia
37.0298687,-76.3452218,null,41,0,Hampton city County, Virginia
37.7772071,-77.5160788,null,13,0,Hanover County, Virginia
38.4495688,-78.8689155,null,27,0,Harrisonburg city County, Virginia
37.5059332,-77.3324425,null,207,16,Henrico County, Virginia
36.6588867,-79.9640339,null,3,0,Henry County, Virginia
37.3043154,-77.2872001,null,10,0,Hopewell city County, Virginia
36.9288915,-76.6874701,null,22,0,Isle of Wight County, Virginia
37.3002132,-76.8028933,null,118,3,James City County, Virginia
38.2372863,-77.1485163,null,10,0,King George County, Virginia
37.7372121,-77.1485163,null,2,0,King William County, Virginia
37.7298568,-76.8951551,null,1,0,King and Queen County, Virginia
37.7475945,-76.5025742,null,1,0,Lancaster County, Virginia
36.7075931,-83.0361376,null,2,0,Lee County, Virginia
37.7840208,-79.4428157,null,3,0,Lexington city County, Virginia
39.076767,-77.6536125,null,188,0,Loudoun County, Virginia
37.9925909,-77.973865,null,14,0,Louisa County, Virginia
37.4137536,-79.1422464,null,11,0,Lynchburg city County, Virginia
38.436934,-78.2476146,null,4,0,Madison County, Virginia
38.7840035,-77.4697111,null,4,0,Manassas Park city County, Virginia
38.7509488,-77.4752667,null,17,0,Manassas city County, Virginia
37.3912302,-76.317414,null,2,0,Mathews County, Virginia
36.6421724,-78.3842227,null,12,0,Mecklenburg County, Virginia
37.2070304,-80.4103957,null,7,0,Montgomery County, Virginia
37.7478599,-78.8835548,null,2,0,Nelson County, Virginia
37.4653757,-76.964306,null,12,0,New Kent County, Virginia
37.0870821,-76.4730122,null,54,1,Newport News city County, Virginia
36.8507689,-76.2858726,null,60,1,Norfolk city County, Virginia
37.226762,-75.9927652,null,2,0,Northampton County, Virginia
37.9035732,-76.4100267,null,3,0,Northumberland County, Virginia
37.1148487,-78.0195387,null,1,0,Nottoway County, Virginia
38.2426674,-77.973865,null,5,0,Orange County, Virginia
38.6301331,-78.52065,null,2,0,Page County, Virginia
37.2279279,-77.4019267,null,10,0,Petersburg city County, Virginia
36.7440186,-79.4703885,null,3,0,Pittsylvania County, Virginia
37.1223664,-76.3457773,null,3,0,Poquoson city County, Virginia
36.8354258,-76.2982742,null,27,1,Portsmouth city County, Virginia
37.5643209,-77.8824596,null,4,0,Powhatan County, Virginia
37.1982888,-78.4297187,null,3,0,Prince Edward County, Virginia
37.1593052,-77.2405153,null,18,0,Prince George County, Virginia
38.7838939,-77.6077865,null,193,1,Prince William County, Virginia
37.0583986,-80.6770787,null,1,0,Pulaski County, Virginia
37.1317924,-80.5764477,null,1,0,Radford city County, Virginia
37.9175609,-76.7105632,null,1,0,Richmond County, Virginia
37.5407246,-77.4360481,null,105,2,Richmond city County, Virginia
37.2467123,-80.1205256,null,5,0,Roanoke County, Virginia
37.2709704,-79.9414266,null,11,0,Roanoke city County, Virginia
37.8062214,-79.5153773,null,3,0,Rockbridge County, Virginia
38.5825919,-78.8835548,null,15,0,Rockingham County, Virginia
36.9904385,-82.0842901,null,1,0,Russell County, Virginia
37.2934681,-80.0547626,null,1,0,Salem city County, Virginia
38.8413778,-78.5660852,null,13,0,Shenandoah County, Virginia
36.8687921,-81.5596427,null,2,0,Smyth County, Virginia
36.6788512,-77.1024902,null,5,0,Southampton County, Virginia
38.204165,-77.6077865,null,26,0,Spotsylvania County, Virginia
38.4334566,-77.4242972,null,43,0,Stafford County, Virginia
38.149576,-79.0716958,null,1,0,Staunton city County, Virginia
36.7282054,-76.5835621,null,28,0,Suffolk city County, Virginia
37.1185515,-76.8720961,null,3,0,Surry County, Virginia
36.9058167,-77.2405153,null,4,0,Sussex County, Virginia
37.124747,-81.5596427,null,3,0,Tazewell County, Virginia
37.4315734,-78.6568942,null,0,18,Unknown County, Virginia
36.8529263,-75.977985,null,178,1,Virginia Beach city County, Virginia
38.9331749,-78.2476146,null,5,0,Warren County, Virginia
36.7678354,-81.9534815,null,5,0,Washington County, Virginia
38.0684692,-78.8894682,null,3,0,Waynesboro city County, Virginia
38.112732,-76.7798172,null,3,0,Westmoreland County, Virginia
37.2707022,-76.7074571,null,13,1,Williamsburg city County, Virginia
39.1856597,-78.1633341,null,13,0,Winchester city County, Virginia
37.0240877,-82.605118,null,1,0,Wise County, Virginia
36.9484414,-81.0848477,null,3,0,Wythe County, Virginia
37.2103925,-76.3868797,null,21,0,York County, Virginia
46.9272238,-118.51098,null,27,0,Adams County, Washington
46.1460123,-117.2085208,null,4,0,Asotin County, Washington
46.3166362,-119.5021582,null,175,17,Benton County, Washington
47.9445331,-120.6749068,null,34,3,Chelan County, Washington
48.0405122,-124.016766,null,8,0,Clallam County, Washington
45.7466471,-122.5194378,null,168,11,Clark County, Washington
46.2775138,-117.814262,null,1,0,Columbia County, Washington
46.1746472,-122.7746902,null,21,0,Cowlitz County, Washington
47.7790617,-119.7474606,null,10,0,Douglas County, Washington
48.4718375,-118.4974069,null,1,0,Ferry County, Washington
46.4937363,-118.8672379,null,64,1,Franklin County, Washington
47.1981147,-119.3732456,null,90,2,Grant County, Washington
46.9953526,-123.7012468,null,6,0,Grays Harbor County, Washington
48.19765,-122.579457,null,142,5,Island County, Washington
47.7424541,-123.3040062,null,27,0,Jefferson County, Washington
47.5480339,-121.9836029,null,3333,224,King County, Washington
47.6476607,-122.6412583,null,111,1,Kitsap County, Washington
47.1749548,-120.931941,null,13,0,Kittitas County, Washington
45.888824,-120.9711029,null,11,1,Klickitat County, Washington
46.6195461,-122.4554639,null,16,1,Lewis County, Washington
47.5320525,-118.4701194,null,1,0,Lincoln County, Washington
47.4251146,-123.1951376,null,15,0,Mason County, Washington
48.5896831,-119.652214,null,9,0,Okanogan County, Washington
48.4359065,-117.3173375,null,1,0,Pend Oreille County, Washington
47.0675877,-122.1295269,null,723,12,Pierce County, Washington
48.6118035,-122.9602621,null,10,0,San Juan County, Washington
48.4241961,-121.7114362,null,166,4,Skagit County, Washington
45.9428524,-121.8962257,null,2,0,Skamania County, Washington
48.0329979,-121.8339472,null,1602,57,Snohomish County, Washington
47.658693,-117.4225481,null,226,12,Spokane County, Washington
48.4558249,-117.9059909,null,5,0,Stevens County, Washington
46.8645747,-122.7695986,null,72,1,Thurston County, Washington
47.7510741,-120.7401385,null,653,0,Unknown County, Washington
46.3259463,-123.4945592,null,2,0,Wahkiakum County, Washington
46.2369842,-118.5854769,null,14,0,Walla Walla County, Washington
48.8787167,-121.9718658,null,228,19,Whatcom County, Washington
46.8363403,-117.5887295,null,13,0,Whitman County, Washington
46.543606,-120.7558291,null,380,12,Yakima County, Washington
39.1398692,-80.0087746,null,4,0,Barbour County, West Virginia
39.4885604,-78.0651931,null,54,0,Berkeley County, West Virginia
38.4391927,-82.2583297,null,7,0,Cabell County, West Virginia
38.0198478,-80.543845,null,3,0,Greenbrier County, West Virginia
40.5123559,-80.5660657,null,6,0,Hancock County, West Virginia
39.0416116,-78.9288242,null,2,0,Hardy County, West Virginia
39.3348126,-80.365865,null,25,1,Harrison County, West Virginia
38.8139943,-81.647344,null,16,1,Jackson County, West Virginia
39.3059841,-77.8824596,null,22,0,Jefferson County, West Virginia
38.2556905,-81.4278984,null,56,0,Kanawha County, West Virginia
39.0196167,-80.543845,null,1,0,Lewis County, West Virginia
37.7883016,-81.9534815,null,6,0,Logan County, West Virginia
39.5288627,-80.2321313,null,17,1,Marion County, West Virginia
39.8926818,-80.6770787,null,5,0,Marshall County, West Virginia
38.7553693,-81.9971108,null,4,0,Mason County, West Virginia
37.4322638,-81.1196075,null,4,0,Mercer County, West Virginia
39.4068988,-78.8835548,null,2,0,Mineral County, West Virginia
39.6695849,-79.9640339,null,53,1,Monongalia County, West Virginia
39.5073361,-78.2476146,null,3,0,Morgan County, West Virginia
40.1111311,-80.610489,null,15,0,Ohio County, West Virginia
38.7451767,-79.2902133,null,1,0,Pendleton County, West Virginia
39.3761707,-81.1416691,null,1,0,Pleasants County, West Virginia
39.5641007,-79.6951103,null,4,0,Preston County, West Virginia
38.4991939,-81.909826,null,8,0,Putnam County, West Virginia
37.7381597,-81.2518833,null,4,0,Raleigh County, West Virginia
38.8092552,-80.0087746,null,3,0,Randolph County, West Virginia
38.7564882,-81.4278984,null,2,0,Roane County, West Virginia
39.3417635,-79.9640339,null,1,0,Taylor County, West Virginia
39.1083806,-79.6502105,null,3,0,Tucker County, West Virginia
38.8696797,-80.2321313,null,1,0,Upshur County, West Virginia
39.5655978,-80.6770787,null,2,0,Wetzel County, West Virginia
39.0436093,-81.3839326,null,1,0,Wirt County, West Virginia
39.2154345,-81.4718387,null,11,0,Wood County, West Virginia
44.0196955,-89.7755338,null,2,0,Adams County, Wisconsin
46.9794969,-90.4824892,null,1,0,Ashland County, Wisconsin
45.3607574,-91.776948,null,4,0,Barron County, Wisconsin
46.6650481,-91.1222007,null,3,0,Bayfield County, Wisconsin
44.4561674,-87.9334803,null,39,0,Brown County, Wisconsin
44.3102354,-91.7538817,null,2,1,Buffalo County, Wisconsin
44.1586082,-88.2461183,null,4,0,Calumet County, Wisconsin
45.0673752,-91.2924666,null,16,0,Chippewa County, Wisconsin
44.8480735,-90.7532809,null,7,0,Clark County, Wisconsin
43.4046632,-89.3226954,null,21,1,Columbia County, Wisconsin
43.2491547,-90.8294002,null,2,0,Crawford County, Wisconsin
43.0186073,-89.5497632,null,278,9,Dane County, Wisconsin
43.3994215,-88.7108964,null,15,0,Dodge County, Wisconsin
44.8341302,-87.3770488,null,4,0,Door County, Wisconsin
46.3490012,-91.7576889,null,7,0,Douglas County, Wisconsin
44.909416,-91.9099238,null,5,0,Dunn County, Wisconsin
44.7683909,-91.2891036,null,21,0,Eau Claire County, Wisconsin
45.8161658,-88.3547524,null,2,0,Florence County, Wisconsin
43.7008379,-88.2461183,null,43,2,Fond du Lac County, Wisconsin
42.9397015,-90.6773046,null,3,0,Grant County, Wisconsin
42.6287336,-89.6251646,null,9,0,Green County, Wisconsin
42.9416737,-90.0746767,null,3,0,Iowa County, Wisconsin
46.2855114,-90.2347734,null,1,1,Iron County, Wisconsin
44.3206549,-90.8294002,null,4,0,Jackson County, Wisconsin
43.089927,-88.7108964,null,14,0,Jefferson County, Wisconsin
43.8672979,-90.0746767,null,5,0,Juneau County, Wisconsin
42.5663156,-87.658113,null,104,1,Kenosha County, Wisconsin
44.5202599,-87.3810727,null,1,0,Kewaunee County, Wisconsin
43.8617023,-91.135302,null,22,0,La Crosse County, Wisconsin
44.1438879,-87.460397,null,3,0,Manitowoc County, Wisconsin
44.850452,-89.8505012,null,12,0,Marathon County, Wisconsin
45.3581961,-88.0649606,null,3,0,Marinette County, Wisconsin
43.865322,-89.3226954,null,2,0,Marquette County, Wisconsin
44.8857792,-88.6507943,null,1,0,Menominee County, Wisconsin
43.0387949,-87.9065334,null,1256,45,Milwaukee County, Wisconsin
43.9412045,-90.7532809,null,7,0,Monroe County, Wisconsin
44.8332991,-88.0118473,null,1,0,Oconto County, Wisconsin
45.6750801,-89.4616564,null,3,0,Oneida County, Wisconsin
44.4636545,-88.4016041,null,22,1,Outagamie County, Wisconsin
43.3819496,-87.6186379,null,62,6,Ozaukee County, Wisconsin
44.7508921,-92.3813621,null,7,0,Pierce County, Wisconsin
44.4735957,-89.4742177,null,3,0,Portage County, Wisconsin
42.761082,-87.6186379,null,57,2,Racine County, Wisconsin
43.4060497,-90.3748354,null,3,0,Richland County, Wisconsin
42.6251506,-89.0179332,null,34,2,Rock County, Wisconsin
45.5193649,-91.1563029,null,3,0,Rusk County, Wisconsin
43.4066375,-89.9253233,null,18,2,Sauk County, Wisconsin
44.7683909,-88.7108964,null,2,0,Shawano County, Wisconsin
43.6895227,-87.6186379,null,21,1,Sheboygan County, Wisconsin
45.0497844,-92.3875695,null,7,0,St. Croix County, Wisconsin
44.2397592,-91.366216,null,1,0,Trempealeau County, Wisconsin
45.9787939,-89.4559162,null,4,0,Vilas County, Wisconsin
42.6202834,-88.556531,null,20,0,Walworth County, Wisconsin
43.3932586,-88.2461183,null,57,3,Washington County, Wisconsin
43.0072599,-88.3239309,null,160,4,Waukesha County, Wisconsin
44.4705941,-89.0179332,null,2,1,Waupaca County, Wisconsin
44.1313128,-89.2086773,null,1,0,Waushara County, Wisconsin
44.0126679,-88.7108964,null,24,1,Winnebago County, Wisconsin
44.4747774,-90.0746767,null,2,0,Wood County, Wisconsin
41.638448,-105.5943388,null,4,0,Albany County, Wyoming
44.3956107,-105.4489183,null,9,0,Campbell County, Wyoming
41.6032207,-106.912251,null,4,0,Carbon County, Wyoming
43.0489425,-105.4068079,null,4,0,Converse County, Wyoming
44.4975617,-104.6915298,null,1,0,Crook County, Wyoming
43.0119968,-108.6175626,null,38,0,Fremont County, Wyoming
42.0334428,-104.3791912,null,3,0,Goshen County, Wyoming
43.658734,-108.326784,null,1,0,Hot Springs County, Wyoming
43.9557212,-106.4272801,null,8,0,Johnson County, Wyoming
41.4269559,-104.8454619,null,45,0,Laramie County, Wyoming
42.0703294,-110.5215459,null,4,0,Lincoln County, Wyoming
42.8313837,-106.912251,null,26,0,Natrona County, Wyoming
44.6782103,-109.4579855,null,1,0,Park County, Wyoming
44.787904,-106.925973,null,12,0,Sheridan County, Wyoming
42.8138723,-109.7591675,null,1,0,Sublette County, Wyoming
41.8519395,-109.1880047,null,5,0,Sweetwater County, Wyoming
43.853632,-110.6314491,null,40,0,Teton County, Wyoming
41.2107397,-110.6168921,null,3,0,Uinta County, Wyoming
43.8347829,-107.7037626,null,4,0,Washakie County, Wyoming
